,runtime,has_tagline,release_year,release_month,is_indie,log_budget,is_mid_budget,is_summer,is_holiday,is_dump_month,month_sin,month_cos,decade,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_Thriller,genre_War,genre_Western,is_franchise_genre,is_drama_only,has_superhero,has_sequel,has_imax,has_3d,has_franchise,has_dystopia,has_novel_adaptation,has_independent,tagline_length,tagline_word_count,is_english,director_film_count,director_median_revenue,actor1_median_revenue,is_top_director,is_top_actor,is_unknown_director,is_major_studio,studio_count,is_co_production,is_long_film,is_short_film
190,-0.5444432127622008,1,0.8420086598063128,-1.4562901099780325,0,0.8877112318070842,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.38620076147241417,-0.5885023808321848,1,-0.08581954116253038,-0.3403002972668112,0.5903381855613716,0,0,0,1,2.6269441452674576,1,0,0
3555,-0.7863732581216478,1,0.3707390938928174,1.4934687727999947,1,-0.24305268796049762,1,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1584366674505735,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-1.393862480212911,0,0,0
3886,-0.9315312853373161,1,0.8420086598063128,-1.4562901099780325,1,-3.3610318837347775,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25913083825613437,0.2240676025959998,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-1.393862480212911,0,0,0
969,-0.44767119461842186,1,0.9990985151108113,0.9035169962443892,0,0.11013069672617867,1,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.48689493227797503,0.2240676025959998,1,-0.5771599911150389,-0.2775132372249356,0.9331700224350189,0,0,0,0,-0.05359360505278807,1,0,0
38,3.423209531132732,1,0.8420086598063128,1.4934687727999947,0,0.9301971590514316,0,0,1,0,0.11666659842508961,1.4196513431353042,0.9144100848100111,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6898862201682017,-0.791644876689231,1,3.3535636085050298,-0.09522868899064571,1.3505723030835477,0,0,0,1,0.8399189783872938,1,1,0
834,-0.15735514018708532,1,-0.1790753996729272,0.31356521968878376,0,0.24381471673418068,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.12047598511360005,0.020925106738953654,1,1.3882018086949952,0.0007601473126660202,0.379134808450832,0,0,0,1,0.8399189783872938,1,0,0
1596,2.165173295263607,1,-0.7288898932386718,-0.2763865568668217,0,0.4881744364084601,0,1,0,0,0.11666659842509014,-1.4383062371886408,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2723187144614938,-0.1822173891180925,1,0.1598506838137239,0.19845201861005254,1.955668281491546,0,0,0,1,-0.05359360505278807,1,1,0
1743,-0.30251316740275364,1,-0.9645246761954195,0.31356521968878376,0,0.3334373321741149,0,1,0,0,-1.1039533203043363,-0.7238168421076552,-0.6052315553367766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06932742657126716,0.020925106738953654,1,-0.08581954116253038,-0.054440286677315305,-0.71685539199716,0,0,0,0,-0.05359360505278807,1,0,0
1612,-1.367005366984321,1,0.920553587458562,0.9035169962443892,0,0.2815753916519134,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.2723187144614938,-0.3853598849751387,1,-0.08581954116253038,-0.7589320719640705,1.282200759630021,0,0,0,1,-0.05359360505278807,1,0,0
2081,-0.30251316740275364,1,-1.5143391697611641,0.9035169962443892,0,-0.24305268796049762,1,0,0,0,-1.1039533203043368,0.7051619480543181,-1.3650523754101704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.119204272767833,2.8649200487376,1,0.40552090878997815,-0.6214518172078558,-0.7478337679239365,0,0,0,1,-0.05359360505278807,1,0,0
268,-0.30251316740275364,1,0.7634637321540636,0.31356521968878376,0,0.9301971590514316,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.9144100848100111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.9176503141900423,-0.791644876689231,1,0.8968613587424867,0.1388339519251035,0.09734404254101418,0,0,0,0,-0.500349896772829,1,0,0
1941,0.6652070140350349,1,0.3707390938928174,-1.7512659982558352,0,0.1349910383767957,1,0,0,1,0.8213918370817433,1.2282044867227526,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06932742657126716,-0.1822173891180925,1,-0.08581954116253038,-0.25891604115116246,-0.4346717654957836,0,0,0,0,-0.05359360505278807,1,0,0
274,1.0039090775382609,1,0.9990985151108113,-0.5713624451446244,0,1.2572447890929201,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.9144100848100111,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.25913083825613437,0.020925106738953654,1,-0.08581954116253038,2.623363136830227,-0.49500952891680766,0,0,0,1,-0.05359360505278807,1,0,0
2855,-0.9315312853373161,1,0.21364923858831894,0.6085411079665866,0,-1.416302122248554,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9044624379846828,0.42721009845304597,1,-0.33148976613878467,-0.4553524428119381,-0.49500952891680766,0,0,0,1,-0.94710618849287,0,0,0
3392,0.568434995891256,0,-2.535423229240404,-0.5713624451446244,0,-0.7473315359919318,0,0,0,0,0.8213918370817433,-1.2468593807760893,-2.1248731954835645,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.08581954116253038,-0.8205214508660149,-0.49500952891680766,0,0,0,1,-0.94710618849287,0,0,0
1340,0.4232769686755878,1,0.8420086598063128,-1.16131422170023,0,0.1813444280954424,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.9144100848100111,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6898862201682017,-0.791644876689231,1,-0.8228302160912931,-0.45081000205104355,-0.5615750710302903,0,0,0,0,-0.500349896772829,1,0,0
1746,-0.7379872490497584,1,0.7634637321540636,0.9035169962443892,0,0.11013069672617867,1,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.48689493227797503,0.42721009845304597,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
1490,1.342611141041487,1,0.9990985151108113,-1.16131422170023,0,0.5770137539833209,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.9144100848100111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.22117015591916092,0.42721009845304597,1,-0.5771599911150389,0.7565877975613792,0.030309456934734372,0,0,0,0,-0.05359360505278807,1,1,0
3726,-0.3992851855465325,1,0.5278289491973158,0.9035169962443892,0,-0.5033366757122081,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.15458926473661724,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9424231203216563,0.8334950901671383,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
3783,-1.2702333488405422,1,0.5278289491973158,-1.7512659982558352,0,0.1813444280954424,0,0,0,1,0.8213918370817433,1.2282044867227526,0.15458926473661724,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.12047598511360005,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,-0.6070281515249479,0,0,0,0,-0.94710618849287,0,0,0
3345,-0.15735514018708532,1,0.3707390938928174,-0.866338333422427,0,-1.416302122248554,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.15458926473661724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5367717784745407,2.458635057023508,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
1118,0.4232769686755878,1,-0.8074348208909211,-0.5713624451446244,0,0.3952750503921197,0,0,0,0,0.8213918370817433,-1.2468593807760893,-0.6052315553367766,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.5000828084833344,-0.3853598849751387,1,1.6338720336712496,-0.0917284153399604,0.4965094959221277,0,0,0,1,-0.500349896772829,1,0,0
1633,0.7619790321788138,1,-3.3208725057628965,-0.2763865568668217,0,-0.8565200009530416,0,1,0,0,0.11666659842509014,-1.4383062371886408,-2.884694015556958,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.119204272767833,1.2397800818812306,1,-0.08581954116253038,-0.7114980272890891,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
832,-0.6412152309059795,1,0.3707390938928174,-1.4562901099780325,0,0.6699131407275696,0,0,0,0,1.3372865171545165,0.7051619480543181,0.15458926473661724,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33505220293008126,0.42721009845304597,1,-0.8228302160912931,-0.45081000205104355,1.4009265507928021,0,0,0,0,-0.05359360505278807,1,0,0
825,1.1974531138258186,1,0.5278289491973158,1.4934687727999947,0,0.6699131407275696,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5628162969519219,0.6303525943100922,1,3.844904058457538,0.1209610915550682,-0.2125350018742517,0,0,0,1,1.2866752701073347,1,1,0
1279,-0.3992851855465325,1,0.44928402154506664,0.31356521968878376,0,0.7484584532765037,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.7278469025051751,-0.5885023808321848,1,-0.5771599911150389,0.24308053681314282,1.6632542738471583,0,0,0,0,2.180187853547417,1,0,0
1129,0.6168210049631455,1,-0.1790753996729272,0.6085411079665866,0,0.6699131407275696,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41097356760402814,0.42721009845304597,1,0.40552090878997815,0.19264661573802877,-0.05638401291494811,0,0,0,1,-0.05359360505278807,1,0,0
2970,-0.9315312853373161,1,0.3707390938928174,-1.4562901099780325,0,0.7484584532765037,0,0,0,0,1.3372865171545165,0.7051619480543181,0.15458926473661724,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14524879124521403,-0.1822173891180925,0,-0.5771599911150389,-0.72153879789636,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
1314,0.9555230684663715,0,-3.163782650458398,1.4934687727999947,0,-1.0631189668528678,0,0,1,0,0.11666659842508961,1.4196513431353042,-2.884694015556958,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.411139184570697,-1.4010723642603695,1,-0.8228302160912931,-0.45081000205104355,-0.7170664265549033,0,0,0,1,-0.94710618849287,0,0,0
2749,0.22973293238803008,1,-0.021985544368428755,1.198492884522192,0,0.3952750503921197,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.170187214343497,1.2397800818812306,1,1.879542258647504,-0.21551075270008585,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
298,0.5200489868193666,1,0.7634637321540636,0.31356521968878376,0,1.0638811837628432,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.9144100848100111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.5000828084833344,-0.3853598849751387,1,-0.33148976613878467,-0.2596948818434377,-0.16250744238577378,0,0,0,1,0.8399189783872938,1,0,0
2714,-1.2702333488405422,1,0.9990985151108113,-1.4562901099780325,0,-0.8565200009530416,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3482400791354407,-0.3853598849751387,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,0.39316268666725285,1,0,0
3169,-0.7863732581216478,1,0.3707390938928174,1.4934687727999947,0,0.43717831711330013,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6766983439628422,0.42721009845304597,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,1.2866752701073347,1,0,0
2619,-1.028303303481095,1,-3.0066927951538998,0.018589331410981062,0,-1.7117400922378323,0,1,0,0,-0.5880586402315634,-1.2468593807760893,-2.884694015556958,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6257154023871783,0.6303525943100922,1,-0.33148976613878467,0.17791856934332131,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0
3244,0.4232769686755878,1,-0.49325511028192415,1.198492884522192,0,-0.29673765319730727,1,0,1,0,-0.5880586402315643,1.2282044867227522,-0.6052315553367766,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7905803909737625,0.42721009845304597,1,0.8968613587424867,-0.059690337506180614,-0.8776084634518564,0,0,0,1,-0.94710618849287,0,0,0
2856,-1.1734613306967632,1,0.6849188045018143,-1.7512659982558352,0,-1.0631189668528678,0,0,0,1,0.8213918370817433,1.2282044867227526,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7526197086367891,0.6303525943100922,1,-0.5771599911150389,-0.428286862095271,-0.9168837115723293,0,0,0,0,-0.500349896772829,1,0,0
2589,0.5200489868193666,1,1.0776434427630606,0.6085411079665866,0,-0.3258619168130547,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2723187144614938,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,0.39316268666725285,1,0,0
2602,0.13296091424425122,1,-0.8074348208909211,0.6085411079665866,0,-0.7488978011878382,0,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5760041731572814,-0.3853598849751387,1,0.40552090878997815,-0.3619301838801562,-0.49500952891680766,0,0,0,0,1.2866752701073347,1,0,0
642,-0.689601239977869,1,-3.0066927951538998,-1.7512659982558352,0,-1.1168039094436486,0,0,0,1,0.8213918370817433,1.2282044867227526,-2.884694015556958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3482400791354407,-0.5885023808321848,1,0.40552090878997815,-0.3808344706152891,-0.5817977449075691,0,0,0,0,-0.500349896772829,1,0,0
3516,-0.20574114925897477,0,0.21364923858831894,0.6085411079665866,0,0.1813444280954424,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
1784,0.18134692331614063,1,-0.8859797485431703,1.4934687727999947,0,0.26304477004521326,0,0,1,0,0.11666659842508961,1.4196513431353042,-0.6052315553367766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.2343580321245204,-0.1822173891180925,1,-0.5771599911150389,-0.1028728550945111,-0.15595743617185898,0,0,0,1,-0.94710618849287,0,0,0
23,4.100613658139184,1,-0.4147101826296749,1.198492884522192,0,1.2833805666672242,0,0,1,0,-0.5880586402315643,1.2282044867227522,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.14524879124521403,0.020925106738953654,1,0.6511911337662325,4.348194641824137,-0.3124887569748697,0,0,0,1,-0.05359360505278807,1,1,0
289,0.9555230684663715,1,-1.0430696038476688,-0.2763865568668217,0,0.009012813860949462,1,1,0,0,0.11666659842509014,-1.4383062371886408,-1.3650523754101704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8665017556477095,0.42721009845304597,1,-0.08581954116253038,0.5521878045635983,0.39807193583999406,0,0,0,0,-0.500349896772829,1,0,0
2979,-0.3992851855465325,1,0.21364923858831894,-1.7512659982558352,0,-0.7099356840733374,0,0,0,1,0.8213918370817433,1.2282044867227526,0.15458926473661724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3979513083653377,1.646065073595323,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
1689,-0.9315312853373161,1,-1.0430696038476688,-1.4562901099780325,0,-0.24305268796049762,1,0,0,0,1.3372865171545165,0.7051619480543181,-1.3650523754101704,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9044624379846828,1.0366375860241843,1,0.6511911337662325,-0.4819372772246814,0.983110038242697,0,0,0,0,-0.94710618849287,0,0,0
1084,0.22973293238803008,1,0.44928402154506664,0.6085411079665866,0,0.05644572865861347,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.06932742657126716,0.42721009845304597,1,0.6511911337662325,0.5073522418087515,-0.49500952891680766,0,0,0,1,0.39316268666725285,1,0,0
1668,-1.5121633941999892,1,0.29219416624056815,-0.2763865568668217,0,0.1813444280954424,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6898862201682017,-0.5885023808321848,1,0.1598506838137239,0.2672911846737787,-0.24727531935079708,0,0,0,1,-0.05359360505278807,1,0,1
736,0.4716629777474772,1,0.21364923858831894,0.31356521968878376,0,0.45041376102411923,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.5760041731572814,-0.5885023808321848,1,-0.33148976613878467,10.445194572317662,-0.49500952891680766,1,0,0,1,-0.500349896772829,1,0,0
1458,-0.7379872490497584,1,0.9990985151108113,-0.866338333422427,0,0.43717831711330013,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.9144100848100111,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3482400791354407,-0.1822173891180925,1,0.40552090878997815,-0.1710710511882653,0.2779289087033323,0,0,0,1,1.2866752701073347,1,0,0
2475,0.5200489868193666,1,0.3707390938928174,0.6085411079665866,0,0.2723943155852055,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25913083825613437,-0.1822173891180925,1,-0.08581954116253038,0.4585865077500237,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0
1325,-0.44767119461842186,1,0.3707390938928174,-1.16131422170023,0,0.1813444280954424,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1072881089082406,0.42721009845304597,1,-0.08581954116253038,0.08725903809871714,-0.16691650959586718,0,0,0,0,-0.500349896772829,1,0,0
1283,0.18134692331614063,1,-1.5928840974134133,-0.2763865568668217,0,-0.15015330801006044,1,1,0,0,0.11666659842509014,-1.4383062371886408,-1.3650523754101704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.828541073310736,0.8334950901671383,1,-0.5771599911150389,-0.10210048812472104,-0.15581160040873518,0,0,0,1,-0.94710618849287,0,0,0
2370,0.5200489868193666,1,-1.5928840974134133,1.198492884522192,0,-0.3567523376018482,0,0,1,0,-0.5880586402315643,1.2282044867227522,-1.3650523754101704,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.33505220293008126,0.2240676025959998,1,0.6511911337662325,-0.6262760985378615,-0.49500952891680766,0,0,0,1,-0.05359360505278807,1,0,0
2040,-0.44767119461842186,1,-0.8074348208909211,0.6085411079665866,0,-0.12935303577146795,1,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06932742657126716,0.2240676025959998,1,-0.5771599911150389,-0.7334625991759791,-0.30317831917873556,0,0,0,1,-0.05359360505278807,1,0,0
1404,-0.350899176474643,1,0.05655938328382048,0.6085411079665866,0,0.29945568015444185,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7278469025051751,-0.5885023808321848,1,2.862223158552521,-0.32958109805008395,0.1972451552910989,0,0,0,0,-0.05359360505278807,1,0,0
1936,-1.4153913760562105,1,0.21364923858831894,-1.7512659982558352,0,-0.3567523376018482,0,0,0,1,0.8213918370817433,1.2282044867227526,0.15458926473661724,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.44893424994100156,0.6303525943100922,0,-0.8228302160912931,-0.45081000205104355,-0.2175500682087602,0,0,0,0,1.7334315618273757,1,0,0
776,0.5200489868193666,1,-1.2787043868044166,1.4934687727999947,0,-0.5033366757122081,0,0,1,0,0.11666659842508961,1.4196513431353042,-1.3650523754101704,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.06932742657126716,0.020925106738953654,1,2.3708827086000124,-0.11708566243497437,-0.5121133251355795,0,0,0,0,-0.500349896772829,1,0,0
1964,-0.9799172944092056,1,0.3707390938928174,-1.16131422170023,0,-0.036453654122577436,1,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7278469025051751,-0.791644876689231,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0
2816,-0.8831452762654267,1,0.6063738768495651,-0.2763865568668217,0,-0.4247913740818967,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7526197086367891,1.2397800818812306,1,-0.5771599911150389,-0.8164041530672499,-0.7444623950863494,0,0,0,0,-0.94710618849287,0,0,0
1786,-1.0766893125529844,1,-0.10053047202067798,-0.2763865568668217,0,0.7484584532765037,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5380434908203079,-0.3853598849751387,1,-0.08581954116253038,0.19874758414021695,0.23938968973320046,0,0,0,1,-0.05359360505278807,1,0,0
3672,-0.350899176474643,1,-1.6714290250656627,1.198492884522192,0,0.02732146337771564,1,0,1,0,-0.5880586402315643,1.2282044867227522,-1.3650523754101704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.9673615434199392,2.2554925611664616,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
2580,-0.01219711297141706,1,0.5278289491973158,0.6085411079665866,0,0.05644572865861347,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065939381026797255,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,-0.13271896524240276,0,0,0,1,1.2866752701073347,1,0,0
1642,1.0039090775382609,1,0.05655938328382048,-1.4562901099780325,0,0.5770137539833209,0,0,0,0,1.3372865171545165,0.7051619480543181,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065939381026797255,0.2240676025959998,1,-0.33148976613878467,-0.30582312043910875,0.39685859333265594,0,0,0,1,0.8399189783872938,1,0,0
878,-1.367005366984321,1,-0.2576203273251764,0.018589331410981062,0,-2.8498280541800485,0,1,0,0,-0.5880586402315634,-1.2468593807760893,-0.6052315553367766,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3730128852670547,0.6303525943100922,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
3262,1.1490671047539291,1,-0.2576203273251764,0.9035169962443892,0,0.7027978371580744,0,0,0,0,-1.1039533203043368,0.7051619480543181,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3730128852670547,0.2240676025959998,1,0.1598506838137239,0.5762163115581403,0.9068448525776347,0,0,0,1,-0.94710618849287,0,1,0
